Customer ID,last_purchase,frequency,monetary,recency,R,F,M,RFM_score,RFM_total,Segment
13164,2010-05-19 13:52:00,2,372.2,569,1,2,2,122,5,Lost
13165,2011-10-24 15:05:00,3,1451.16,46,3,2,3,323,8,Potential Loyal
13166,2011-03-01 15:16:00,2,884.18,283,2,2,3,223,7,Hibernating
13167,2011-11-21 12:24:00,5,1125.15,19,4,3,3,433,10,Champion
13168,2011-11-03 12:56:00,5,1875.31,36,3,3,3,333,9,Loyal
13169,2011-10-07 12:11:00,3,840.08,64,3,2,2,322,7,Potential Loyal
13170,2011-11-13 12:19:00,1,116.00999999999999,27,3,1,1,311,5,Lost
13171,2011-11-18 10:27:00,3,468.41,22,4,2,2,422,8,Potential Loyal
13172,2010-11-04 15:10:00,1,69.6,400,1,1,1,111,3,Lost
13173,2011-12-05 15:51:00,11,2639.35,4,4,4,4,444,12,Champion
13174,2011-11-23 14:35:00,12,9494.84,16,4,4,4,444,12,Champion
13175,2010-05-06 13:13:00,2,831.45,582,1,2,2,122,5,Lost
13176,2011-10-24 15:43:00,1,492.84,46,3,1,2,312,6,Lost
13177,2011-10-06 09:56:00,2,512.2,65,3,2,2,322,7,Potential Loyal
13178,2011-11-13 16:14:00,21,14059.19,26,4,4,4,444,12,Champion
13179,2010-03-31 11:40:00,1,572.3100000000001,619,1,1,2,112,4,Lost
13180,2010-04-11 13:37:00,1,86.10000000000001,607,1,1,1,111,3,Lost
13181,2010-11-23 15:05:00,1,359.69,381,2,1,2,212,5,Hibernating
13182,2011-10-25 13:46:00,1,121.18,45,3,1,1,311,5,Lost
13183,2011-12-02 10:30:00,15,7036.18,8,4,4,4,444,12,Champion
13184,2011-11-25 12:02:00,10,1701.29,15,4,4,3,443,11,Champion
13185,2011-03-17 11:56:00,1,71.4,268,2,1,1,211,4,Hibernating
13186,2011-10-31 11:40:00,3,1575.89,40,3,2,3,323,8,Potential Loyal
13187,2011-01-06 18:57:00,4,367.01,337,2,3,2,232,7,At Risk
13188,2011-11-28 15:28:00,1,114.60000000000001,11,4,1,1,411,6,New Customer
13189,2011-11-21 10:39:00,2,260.68,19,4,2,1,421,7,Potential Loyal
13190,2010-06-13 15:47:00,3,570.66,544,1,2,2,122,5,Lost
13191,2010-02-19 17:02:00,1,164.69,658,1,1,1,111,3,Lost
13192,2011-09-05 14:13:00,6,2558.58,95,3,3,4,334,10,Loyal
13193,2011-10-09 14:30:00,1,117.88,61,3,1,1,311,5,Lost
13194,2011-07-27 09:01:00,2,472.78,136,2,2,2,222,6,Hibernating
13195,2010-10-21 13:07:00,1,172.38,414,1,1,1,111,3,Lost
13196,2011-11-28 13:54:00,7,3068.84,11,4,3,4,434,11,Champion
13197,2010-04-09 09:14:00,1,373.01000000000005,610,1,1,2,112,4,Lost
13198,2011-11-29 15:17:00,8,4974.2300000000005,10,4,4,4,444,12,Champion
13199,2011-12-06 12:30:00,67,16432.89,4,4,4,4,444,12,Champion
13200,2011-11-20 15:35:00,4,870.09,19,4,3,3,433,10,Champion
13201,2010-07-25 14:30:00,4,1240.6100000000001,502,1,3,3,133,7,Cannot Lose
13202,2010-11-10 16:24:00,7,1580.3,394,1,3,3,133,7,Cannot Lose
13203,2011-11-30 10:45:00,10,2648.25,10,4,4,4,444,12,Champion
13204,2009-12-08 14:56:00,1,966.6600000000001,731,1,1,3,113,5,Lost
13205,2010-09-22 16:26:00,1,2803.2,443,1,1,4,114,6,Lost
13206,2010-11-04 16:50:00,13,8377.32,400,1,4,4,144,9,Cannot Lose
13207,2011-11-24 14:52:00,4,535.86,15,4,3,2,432,9,Champion
13208,2011-10-12 09:54:00,9,1988.5,59,3,4,3,343,10,Loyal
13209,2011-11-09 13:54:00,13,8509.51,30,3,4,4,344,11,Loyal
13210,2011-09-07 08:18:00,1,353.48,94,3,1,2,312,6,Lost
13211,2011-11-29 14:43:00,10,2729.32,10,4,4,4,444,12,Champion
13212,2011-11-20 12:40:00,3,788.08,20,4,2,2,422,8,Potential Loyal
13213,2011-10-14 11:42:00,11,3851.52,57,3,4,4,344,11,Loyal
13214,2010-10-18 10:00:00,7,3264.23,418,1,3,4,134,8,Cannot Lose
13215,2010-11-02 18:26:00,1,81.6,402,1,1,1,111,3,Lost
13216,2011-03-17 12:18:00,1,333.74,268,2,1,1,211,4,Hibernating
13217,2011-08-09 15:32:00,4,666.48,122,2,3,2,232,7,At Risk
13218,2011-08-04 16:59:00,1,62.63999999999999,127,2,1,1,211,4,Hibernating
13219,2010-03-31 14:18:00,1,76.23,618,1,1,1,111,3,Lost
13220,2011-09-22 13:38:00,5,1336.0900000000001,78,3,3,3,333,9,Loyal
13221,2011-04-13 16:58:00,2,847.41,240,2,2,2,222,6,Hibernating
13222,2010-05-11 13:54:00,1,88.5,577,1,1,1,111,3,Lost
13223,2011-05-23 13:03:00,6,969.1200000000001,200,2,3,3,233,8,Cannot Lose
13224,2011-10-10 14:55:00,2,2155.95,60,3,2,3,323,8,Potential Loyal
13225,2011-12-06 13:29:00,16,16260.07,3,4,4,4,444,12,Champion
13226,2011-03-11 14:35:00,2,312.46,273,2,2,1,221,5,Hibernating
13227,2011-05-22 11:47:00,1,257.7,202,2,1,1,211,4,Hibernating
13228,2011-09-19 14:28:00,1,358.0,81,3,1,2,312,6,Lost
13229,2011-04-28 12:07:00,1,160.95,226,2,1,1,211,4,Hibernating
13230,2011-12-05 16:03:00,30,6360.78,4,4,4,4,444,12,Champion
13232,2011-11-27 10:39:00,7,1357.6,13,4,3,3,433,10,Champion
13233,2011-09-26 13:25:00,4,1176.46,74,3,3,3,333,9,Loyal
13234,2010-02-05 11:41:00,2,356.95,673,1,2,2,122,5,Lost
13235,2011-05-11 17:13:00,1,1031.07,212,2,1,3,213,6,Hibernating
13236,2011-11-15 12:50:00,2,744.85,24,4,2,2,422,8,Potential Loyal
13237,2010-11-17 10:07:00,1,643.0,388,1,1,2,112,4,Lost
13238,2011-11-22 15:37:00,6,1006.63,17,4,3,3,433,10,Champion
13239,2011-03-23 10:25:00,5,1594.69,262,2,3,3,233,8,Cannot Lose
13240,2011-09-04 14:08:00,8,1738.52,96,3,4,3,343,10,Loyal
13241,2010-10-24 11:17:00,1,115.58,412,1,1,1,111,3,Lost
13242,2011-08-19 12:53:00,7,699.4,112,2,3,2,232,7,At Risk
13243,2011-05-20 13:14:00,5,1278.04,203,2,3,3,233,8,Cannot Lose
13244,2011-09-08 11:46:00,1,121.74000000000001,93,3,1,1,311,5,Lost
13245,2011-10-20 11:40:00,2,989.22,51,3,2,3,323,8,Potential Loyal
13246,2011-11-21 16:50:00,11,3387.43,18,4,4,4,444,12,Champion
13247,2011-11-22 10:59:00,4,501.12,18,4,3,2,432,9,Champion
13248,2011-08-07 12:40:00,2,465.68,125,2,2,2,222,6,Hibernating
13249,2011-09-08 13:26:00,9,1608.93,92,3,4,3,343,10,Loyal
13250,2010-09-05 11:33:00,2,256.04,461,1,2,1,121,4,Lost
13251,2010-11-02 13:20:00,1,252.68,402,1,1,1,111,3,Lost
13252,2010-11-10 16:00:00,2,399.3,394,1,2,2,122,5,Lost
13253,2011-07-06 10:09:00,4,2951.11,157,2,3,4,234,9,Cannot Lose
13254,2010-11-28 15:42:00,1,51.410000000000004,376,2,1,1,211,4,Hibernating
13255,2011-11-30 13:14:00,3,904.46,9,4,2,3,423,9,Potential Loyal
13257,2010-09-29 14:58:00,1,149.75,436,1,1,1,111,3,Lost
13258,2011-11-28 09:31:00,5,1035.18,12,4,3,3,433,10,Champion
13259,2011-10-09 10:48:00,9,1433.38,62,3,4,3,343,10,Loyal
13260,2011-10-09 13:21:00,1,557.62,61,3,1,2,312,6,Lost
13261,2011-03-16 12:22:00,2,944.1,269,2,2,3,223,7,Hibernating
13262,2011-03-21 15:06:00,3,573.45,263,2,2,2,222,6,Hibernating
13263,2011-12-08 13:59:00,39,8704.69,1,4,4,4,444,12,Champion
13264,2010-09-23 12:42:00,1,722.5600000000001,443,1,1,2,112,4,Lost
13265,2011-10-17 15:02:00,5,2107.66,53,3,3,3,333,9,Loyal
13266,2011-11-28 14:39:00,19,6135.04,11,4,4,4,444,12,Champion
13267,2011-12-07 11:12:00,36,9758.26,3,4,4,4,444,12,Champion
13268,2011-11-22 11:51:00,11,3214.69,18,4,4,4,444,12,Champion
13269,2011-12-08 14:53:00,28,8891.7,1,4,4,4,444,12,Champion
13270,2010-12-08 14:53:00,1,1180.0,366,2,1,3,213,6,Hibernating
13271,2011-11-02 14:31:00,1,217.38,37,3,1,1,311,5,Lost
13272,2011-11-08 14:00:00,2,276.56,31,3,2,1,321,6,Potential Loyal
13273,2011-08-18 14:02:00,1,138.98,113,2,1,1,211,4,Hibernating
13274,2010-10-26 13:48:00,1,360.85,409,1,1,2,112,4,Lost
13275,2010-11-21 12:09:00,2,241.66,384,1,2,1,121,4,Lost
13276,2011-10-07 12:44:00,5,1939.26,64,3,3,3,333,9,Loyal
13277,2011-11-24 09:21:00,7,523.3,16,4,3,2,432,9,Champion
13278,2011-10-30 11:49:00,4,1435.85,41,3,3,3,333,9,Loyal
13279,2011-09-22 17:24:00,1,137.75,78,3,1,1,311,5,Lost
13280,2011-08-09 13:14:00,7,2322.63,122,2,3,4,234,9,Cannot Lose
13281,2010-09-26 16:03:00,1,350.85,439,1,1,2,112,4,Lost
13282,2011-11-21 15:33:00,4,1313.19,18,4,3,3,433,10,Champion
13283,2011-10-11 09:50:00,4,373.36,60,3,3,2,332,8,Loyal
13284,2011-01-13 09:23:00,1,201.19,331,2,1,1,211,4,Hibernating
13285,2011-11-16 13:19:00,6,3364.59,23,4,3,4,434,11,Champion
13286,2010-04-18 15:35:00,1,734.91,600,1,1,2,112,4,Lost
13287,2010-04-15 15:26:00,3,781.59,603,1,2,2,122,5,Lost
13288,2010-09-22 16:32:00,5,927.61,443,1,3,3,133,7,Cannot Lose
13289,2009-12-16 11:53:00,1,307.95,724,1,1,1,111,3,Lost
13290,2010-09-27 16:29:00,1,208.63,438,1,1,1,111,3,Lost
13291,2011-07-07 10:36:00,11,3320.84,156,2,4,4,244,10,Cannot Lose
13292,2011-11-01 10:04:00,5,994.51,39,3,3,3,333,9,Loyal
13293,2010-11-12 13:28:00,6,1192.94,392,1,3,3,133,7,Cannot Lose
13294,2011-06-03 08:54:00,3,1689.53,190,2,2,3,223,7,Hibernating
13295,2010-12-15 11:21:00,4,1101.97,360,2,3,3,233,8,Cannot Lose
13296,2011-07-25 13:46:00,6,792.51,137,2,3,2,232,7,At Risk
13297,2011-12-02 09:32:00,7,4368.62,8,4,3,4,434,11,Champion
13298,2011-12-08 13:11:00,1,360.0,1,4,1,2,412,7,New Customer
13299,2011-03-16 12:55:00,3,1218.7,268,2,2,3,223,7,Hibernating
13300,2011-06-23 13:09:00,3,1285.51,169,2,2,3,223,7,Hibernating
13301,2011-08-28 11:25:00,4,618.09,104,2,3,2,232,7,At Risk
13302,2011-07-07 17:56:00,2,159.2,155,2,2,1,221,5,Hibernating
13303,2010-11-04 14:55:00,1,61.72,400,1,1,1,111,3,Lost
13304,2010-12-23 14:35:00,4,1217.99,351,2,3,3,233,8,Cannot Lose
13305,2011-12-05 15:15:00,16,3754.71,4,4,4,4,444,12,Champion
13306,2010-10-05 14:55:00,1,53.65,430,1,1,1,111,3,Lost
13307,2011-08-11 17:14:00,3,273.34,120,2,2,1,221,5,Hibernating
13308,2011-11-17 09:31:00,4,1670.3700000000001,23,4,3,3,433,10,Champion
13309,2011-12-02 16:34:00,6,1706.3700000000001,7,4,3,3,433,10,Champion
13310,2011-11-11 17:23:00,5,1541.2,28,3,3,3,333,9,Loyal
13311,2011-12-05 12:55:00,2,598.57,4,4,2,2,422,8,Potential Loyal
13312,2010-09-14 14:36:00,1,124.75,451,1,1,1,111,3,Lost
13313,2011-11-17 16:48:00,12,3445.32,22,4,4,4,444,12,Champion
13314,2011-12-08 12:29:00,3,775.94,2,4,2,2,422,8,Potential Loyal
13315,2010-01-19 15:34:00,1,310.26,689,1,1,1,111,3,Lost
13316,2011-11-02 13:40:00,10,13191.57,37,3,4,4,344,11,Loyal
13317,2011-10-04 13:35:00,19,6486.091,66,3,4,4,344,11,Loyal
13318,2011-12-08 18:51:00,3,640.76,1,4,2,2,422,8,Potential Loyal
13319,2011-12-04 13:34:00,58,22082.5,5,4,4,4,444,12,Champion
13320,2011-09-22 18:07:00,6,2228.1,78,3,3,4,334,10,Loyal
13321,2011-09-28 15:24:00,2,567.36,72,3,2,2,322,7,Potential Loyal
13322,2011-11-22 14:21:00,1,199.48000000000002,17,4,1,1,411,6,New Customer
13323,2011-12-06 17:12:00,5,787.85,3,4,3,2,432,9,Champion
13324,2011-11-03 16:28:00,18,10513.47,36,3,4,4,344,11,Loyal
13325,2011-09-19 10:36:00,1,675.3,82,3,1,2,312,6,Lost
13326,2010-10-03 16:00:00,1,281.76,432,1,1,1,111,3,Lost
13327,2011-11-01 10:21:00,20,9879.48,39,3,4,4,344,11,Loyal
13328,2011-01-27 15:22:00,1,1308.48,316,2,1,3,213,6,Hibernating
13329,2011-11-08 10:29:00,8,5112.97,32,3,4,4,344,11,Loyal
13330,2011-09-08 12:27:00,6,2806.18,93,3,3,4,334,10,Loyal
13331,2010-11-03 08:04:00,1,262.4,402,1,1,1,111,3,Lost
13332,2011-11-25 13:30:00,1,350.9,14,4,1,2,412,7,New Customer
13333,2010-10-24 13:24:00,3,1015.74,411,1,2,3,123,6,Lost
13334,2011-09-18 15:21:00,5,6263.75,82,3,3,4,334,10,Loyal
13336,2011-09-23 14:05:00,1,795.12,77,3,1,2,312,6,Lost
13337,2010-06-11 13:27:00,1,1575.26,546,1,1,3,113,5,Lost
13338,2011-07-05 09:06:00,4,2445.62,158,2,3,4,234,9,Cannot Lose
13339,2011-05-23 08:31:00,1,860.12,201,2,1,3,213,6,Hibernating
13340,2011-10-25 13:15:00,12,22100.56,45,3,4,4,344,11,Loyal
13341,2011-03-24 09:50:00,1,775.85,261,2,1,2,212,5,Hibernating
13343,2011-06-15 12:24:00,1,353.43,178,2,1,2,212,5,Hibernating
13344,2011-10-03 09:45:00,3,2543.72,68,3,2,4,324,9,Potential Loyal
13345,2011-02-25 09:01:00,1,389.5,288,2,1,2,212,5,Hibernating
13346,2010-09-03 11:41:00,6,299.4,463,1,3,1,131,5,At Risk
13347,2011-09-30 13:28:00,1,341.36,70,3,1,2,312,6,Lost
13348,2011-10-06 17:28:00,1,233.76,64,3,1,1,311,5,Lost
13349,2011-11-29 08:07:00,1,247.32,11,4,1,1,411,6,New Customer
13350,2011-11-23 16:33:00,2,979.12,16,4,2,3,423,9,Potential Loyal
13351,2011-10-04 12:55:00,1,373.94,66,3,1,2,312,6,Lost
13352,2011-10-10 13:55:00,1,397.97999999999996,60,3,1,2,312,6,Lost
13354,2011-09-29 13:17:00,1,743.53,71,3,1,2,312,6,Lost
13355,2011-08-09 14:48:00,1,674.7,122,2,1,2,212,5,Hibernating
13356,2011-09-20 14:33:00,1,768.24,80,3,1,2,312,6,Lost
13357,2011-03-27 13:56:00,5,3838.36,257,2,3,4,234,9,Cannot Lose
13358,2011-03-16 11:52:00,1,439.03,269,2,1,2,212,5,Hibernating
13359,2011-10-07 09:30:00,2,1043.31,64,3,2,3,323,8,Potential Loyal
13360,2010-10-04 12:37:00,4,1553.65,432,1,3,3,133,7,Cannot Lose
13361,2010-08-24 14:56:00,2,1450.5,472,1,2,3,123,6,Lost
13362,2011-11-30 14:41:00,7,5394.07,9,4,3,4,434,11,Champion
13363,2011-11-22 12:40:00,3,1723.86,18,4,2,3,423,9,Potential Loyal
13364,2011-09-29 18:13:00,1,134.95999999999998,71,3,1,1,311,5,Lost
13365,2011-11-06 12:36:00,2,2225.37,34,3,2,4,324,9,Potential Loyal
13366,2011-10-20 13:37:00,1,56.160000000000004,50,3,1,1,311,5,Lost
13367,2010-10-04 10:00:00,1,510.20000000000005,432,1,1,2,112,4,Lost
13368,2011-03-28 09:59:00,4,1121.5,257,2,3,3,233,8,Cannot Lose
13369,2010-12-09 11:30:00,1,616.5600000000001,366,2,1,2,212,5,Hibernating
13370,2010-12-03 10:26:00,1,1509.74,372,2,1,3,213,6,Hibernating
13371,2010-07-22 17:33:00,2,2297.66,505,1,2,4,124,7,Lost
13372,2011-09-11 12:46:00,1,378.64,90,3,1,2,312,6,Lost
13373,2011-10-10 10:51:00,6,7587.1900000000005,61,3,3,4,334,10,Loyal
13374,2010-10-21 10:04:00,2,422.8,415,1,2,2,122,5,Lost
13375,2011-09-12 10:19:00,2,1792.23,89,3,2,3,323,8,Potential Loyal
13376,2011-09-01 16:16:00,3,1019.76,99,2,2,3,223,7,Hibernating
13377,2010-11-08 12:20:00,2,1552.88,397,1,2,3,123,6,Lost
13379,2011-11-13 13:45:00,3,572.56,26,4,2,2,422,8,Potential Loyal
13380,2010-10-03 10:18:00,1,62.4,433,1,1,1,111,3,Lost
13381,2011-11-08 11:58:00,12,8224.37,32,3,4,4,344,11,Loyal
13382,2011-03-04 10:03:00,5,1387.58,281,2,3,3,233,8,Cannot Lose
13383,2010-06-14 11:45:00,1,305.28000000000003,544,1,1,1,111,3,Lost
13384,2011-11-09 11:04:00,11,6680.83,31,3,4,4,344,11,Loyal
13385,2011-01-14 09:52:00,1,534.57,330,2,1,2,212,5,Hibernating
13386,2010-10-21 12:52:00,2,835.46,414,1,2,2,122,5,Lost
13387,2010-10-18 14:07:00,1,189.44,417,1,1,1,111,3,Lost
13388,2011-07-31 12:52:00,3,1185.65,131,2,2,3,223,7,Hibernating
13389,2011-11-28 14:01:00,3,797.96,11,4,2,2,422,8,Potential Loyal
13390,2011-09-26 08:38:00,1,544.08,75,3,1,2,312,6,Lost
13391,2011-05-20 10:50:00,1,59.8,204,2,1,1,211,4,Hibernating
13392,2010-01-31 13:34:00,1,91.14,677,1,1,1,111,3,Lost
13393,2010-05-05 09:34:00,4,1131.45,584,1,3,3,133,7,Cannot Lose
13394,2011-12-08 11:36:00,19,6621.7,2,4,4,4,444,12,Champion
13395,2011-06-07 15:04:00,3,1180.23,185,2,2,3,223,7,Hibernating
13396,2011-11-10 16:59:00,2,1360.99,29,3,2,3,323,8,Potential Loyal
13397,2011-09-28 10:56:00,10,3191.87,73,3,4,4,344,11,Loyal
13398,2011-05-31 13:17:00,2,670.34,192,2,2,2,222,6,Hibernating
13399,2010-09-01 13:59:00,3,275.4,464,1,2,1,121,4,Lost
13400,2010-05-06 09:00:00,1,310.83,583,1,1,1,111,3,Lost
13402,2011-08-04 15:51:00,4,1535.13,127,2,3,3,233,8,Cannot Lose
13403,2011-11-22 08:28:00,3,229.5,18,4,2,1,421,7,Potential Loyal
13404,2011-12-08 15:37:00,2,252.49,1,4,2,1,421,7,Potential Loyal
13405,2011-09-26 17:01:00,6,1213.811,74,3,3,3,333,9,Loyal
13406,2010-10-08 14:44:00,2,568.92,427,1,2,2,122,5,Lost
13407,2010-05-10 12:41:00,3,2244.7,579,1,2,4,124,7,Lost
13408,2011-12-08 09:05:00,106,51733.462,2,4,4,4,444,12,Champion
13410,2011-11-15 15:33:00,9,2201.96,24,4,4,3,443,11,Champion
13411,2011-08-24 13:57:00,1,213.55,107,2,1,1,211,4,Hibernating
13412,2010-03-29 16:28:00,1,487.34999999999997,620,1,1,2,112,4,Lost
13413,2010-03-10 12:17:00,6,429.44,640,1,3,2,132,6,At Risk
13414,2011-07-29 11:45:00,6,2494.14,134,2,3,4,234,9,Cannot Lose
13415,2010-08-24 11:38:00,4,800.67,473,1,3,2,132,6,At Risk
13416,2011-10-27 08:56:00,3,940.8000000000001,44,3,2,3,323,8,Potential Loyal
13417,2011-12-05 08:49:00,6,1669.49,5,4,3,3,433,10,Champion
13418,2011-11-28 10:23:00,31,12233.6,12,4,4,4,444,12,Champion
13419,2011-10-07 12:49:00,1,221.06,64,3,1,1,311,5,Lost
13420,2011-07-13 08:48:00,2,159.85,150,2,2,1,221,5,Hibernating
13421,2011-10-30 14:21:00,8,4103.12,40,3,4,4,344,11,Loyal
13422,2011-10-06 13:42:00,1,2626.3,64,3,1,4,314,8,Lost
13423,2010-10-07 09:02:00,1,217.03,429,1,1,1,111,3,Lost
13424,2010-09-16 10:49:00,1,572.77,450,1,1,2,112,4,Lost
13425,2011-08-23 17:13:00,5,3403.63,108,2,3,4,234,9,Cannot Lose
13426,2011-12-09 08:59:00,22,8167.38,1,4,4,4,444,12,Champion
13427,2011-11-20 13:02:00,6,1006.53,19,4,3,3,433,10,Champion
13428,2011-11-29 14:20:00,3,499.98,10,4,2,2,422,8,Potential Loyal
13429,2011-11-29 09:10:00,4,1006.8,11,4,3,3,433,10,Champion
13430,2011-11-21 08:19:00,2,679.45,19,4,2,2,422,8,Potential Loyal
13431,2011-10-03 13:49:00,8,3316.24,67,3,4,4,344,11,Loyal
13432,2010-05-17 13:18:00,2,439.1,571,1,2,2,122,5,Lost
13433,2010-07-26 16:55:00,4,658.3199999999999,501,1,3,2,132,6,At Risk
13434,2011-09-26 14:30:00,5,1666.8600000000001,74,3,3,3,333,9,Loyal
13435,2011-12-04 14:45:00,9,4475.2300000000005,5,4,4,4,444,12,Champion
13436,2011-12-08 10:33:00,1,196.89,2,4,1,1,411,6,New Customer
13437,2011-11-25 14:00:00,7,3408.06,14,4,3,4,434,11,Champion
13438,2010-06-10 18:46:00,1,46.5,547,1,1,1,111,3,Lost
13439,2011-03-29 14:20:00,3,986.61,255,2,2,3,223,7,Hibernating
13440,2010-10-12 13:11:00,7,1295.25,423,1,3,3,133,7,Cannot Lose
13441,2011-09-09 09:38:00,2,720.9,92,3,2,2,322,7,Potential Loyal
13442,2010-02-10 14:03:00,3,419.87,667,1,2,2,122,5,Lost
13443,2010-09-17 12:31:00,6,1280.16,449,1,3,3,133,7,Cannot Lose
13444,2010-11-30 13:02:00,2,631.6800000000001,374,2,2,2,222,6,Hibernating
13445,2010-03-23 15:34:00,1,241.89999999999998,626,1,1,1,111,3,Lost
13446,2010-10-05 18:51:00,11,3881.89,430,1,4,4,144,9,Cannot Lose
13447,2011-11-16 13:38:00,3,1129.14,23,4,2,3,423,9,Potential Loyal
13448,2011-11-23 12:33:00,13,9240.87,17,4,4,4,444,12,Champion
13449,2011-11-16 08:28:00,1,291.88,24,4,1,1,411,6,New Customer
13450,2011-11-13 11:54:00,13,4120.04,27,3,4,4,344,11,Loyal
13451,2011-11-13 15:58:00,11,7190.92,26,4,4,4,444,12,Champion
13452,2011-03-25 14:19:00,3,729.8,259,2,2,2,222,6,Hibernating
13453,2011-06-27 09:34:00,3,781.6899999999999,166,2,2,2,222,6,Hibernating
13454,2010-03-08 14:40:00,1,219.87,641,1,1,1,111,3,Lost
13455,2011-11-15 11:21:00,6,2905.93,25,4,3,4,434,11,Champion
13456,2011-11-22 09:18:00,6,1766.72,18,4,3,3,433,10,Champion
13457,2010-01-20 08:48:00,2,148.22,689,1,2,1,121,4,Lost
13458,2011-12-02 15:29:00,16,11959.27,7,4,4,4,444,12,Champion
13459,2010-03-25 10:24:00,2,1160.4099999999999,625,1,2,3,123,6,Lost
13460,2011-11-10 17:17:00,2,183.44,29,3,2,1,321,6,Potential Loyal
13461,2011-11-01 09:01:00,6,4160.0,39,3,3,4,334,10,Loyal
13462,2011-04-01 11:20:00,5,1153.85,253,2,3,3,233,8,Cannot Lose
13464,2011-10-12 15:01:00,6,3097.64,58,3,3,4,334,10,Loyal
13465,2010-09-19 15:13:00,2,931.12,446,1,2,3,123,6,Lost
13466,2011-06-08 16:39:00,5,1013.35,184,2,3,3,233,8,Cannot Lose
13467,2011-11-29 10:01:00,2,1083.71,11,4,2,3,423,9,Potential Loyal
13468,2011-12-08 10:39:00,72,13390.51,2,4,4,4,444,12,Champion
13469,2010-02-24 15:03:00,1,82.4,653,1,1,1,111,3,Lost
13470,2011-09-01 14:57:00,2,165.0,99,2,2,1,221,5,Hibernating
13471,2011-12-08 15:44:00,4,2531.58,1,4,3,4,434,11,Champion
13472,2010-09-02 09:41:00,2,592.24,464,1,2,2,122,5,Lost
13473,2011-10-10 11:20:00,8,2657.7599999999998,61,3,4,4,344,11,Loyal
13474,2011-04-17 13:53:00,3,663.79,236,2,2,2,222,6,Hibernating
13475,2011-06-01 13:52:00,4,1431.78,191,2,3,3,233,8,Cannot Lose
13476,2011-06-14 12:00:00,5,2061.4700000000003,179,2,3,3,233,8,Cannot Lose
13477,2011-11-02 12:04:00,11,2834.17,38,3,4,4,344,11,Loyal
13478,2010-08-27 13:23:00,5,2215.78,469,1,3,4,134,8,Cannot Lose
13479,2011-05-23 10:45:00,4,851.37,201,2,3,3,233,8,Cannot Lose
13480,2010-10-19 11:53:00,2,627.82,417,1,2,2,122,5,Lost
13481,2011-10-25 09:07:00,11,3830.84,46,3,4,4,344,11,Loyal
13482,2011-04-21 17:03:00,2,336.09,232,2,2,1,221,5,Hibernating
13483,2011-10-05 11:53:00,1,140.34,66,3,1,1,311,5,Lost
13484,2011-04-12 16:30:00,3,790.72,241,2,2,2,222,6,Hibernating
13485,2011-04-20 13:58:00,11,3019.2200000000003,233,2,4,4,244,10,Cannot Lose
13486,2011-09-22 13:13:00,3,1122.41,78,3,2,3,323,8,Potential Loyal
13487,2011-10-13 12:07:00,5,846.87,58,3,3,2,332,8,Loyal
13488,2011-11-22 14:41:00,23,15587.88,17,4,4,4,444,12,Champion
13489,2011-08-26 13:16:00,4,449.52,105,2,3,2,232,7,At Risk
13490,2010-02-23 14:48:00,1,154.25,654,1,1,1,111,3,Lost
13491,2011-10-19 08:32:00,27,4566.56,52,3,4,4,344,11,Loyal
13494,2011-02-01 11:58:00,1,316.26000000000005,312,2,1,1,211,4,Hibernating
13495,2011-12-02 11:21:00,10,5374.26,8,4,4,4,444,12,Champion
13496,2011-11-29 10:58:00,2,653.33,11,4,2,2,422,8,Potential Loyal
13497,2011-03-02 09:04:00,6,1320.33,283,2,3,3,233,8,Cannot Lose
13498,2009-12-09 15:26:00,1,327.38,730,1,1,1,111,3,Lost
13499,2011-11-22 11:21:00,5,1159.11,18,4,3,3,433,10,Champion
13500,2011-11-16 15:35:00,4,1466.3,23,4,3,3,433,10,Champion
13502,2011-11-23 10:39:00,5,780.5,17,4,3,2,432,9,Champion
13503,2011-09-29 13:23:00,6,1905.39,71,3,3,3,333,9,Loyal
13504,2011-10-06 13:20:00,1,295.93,64,3,1,1,311,5,Lost
13506,2011-01-27 13:53:00,5,1639.2,316,2,3,3,233,8,Cannot Lose
13507,2011-12-06 13:13:00,4,2479.16,3,4,3,4,434,11,Champion
13508,2011-04-10 11:58:00,2,287.05,244,2,2,1,221,5,Hibernating
13509,2011-12-01 10:10:00,8,1114.72,9,4,4,3,443,11,Champion
13510,2011-12-08 13:46:00,11,4558.29,1,4,4,4,444,12,Champion
13511,2010-02-01 12:10:00,1,282.76,677,1,1,1,111,3,Lost
13512,2011-03-24 10:03:00,4,713.39,261,2,3,2,232,7,At Risk
13513,2011-08-05 11:50:00,3,824.59,127,2,2,2,222,6,Hibernating
13514,2011-09-27 09:39:00,4,815.9000000000001,74,3,3,2,332,8,Loyal
13515,2011-09-28 11:26:00,6,1265.82,73,3,3,3,333,9,Loyal
13516,2011-11-18 13:15:00,4,1685.26,21,4,3,3,433,10,Champion
13517,2011-10-11 11:43:00,3,2128.42,60,3,2,3,323,8,Potential Loyal
13518,2011-09-15 10:29:00,1,659.4399999999999,86,3,1,2,312,6,Lost
13519,2011-09-22 18:24:00,2,343.21,78,3,2,2,322,7,Potential Loyal
13521,2011-12-08 13:50:00,3,1093.65,1,4,2,3,423,9,Potential Loyal
13522,2011-11-09 15:11:00,1,125.80000000000001,30,3,1,1,311,5,Lost
13523,2011-11-06 15:11:00,6,5101.52,33,3,3,4,334,10,Loyal
